continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_vaccinations,people_fully_vaccinated,population,hospital_beds_per_thousand,median_age,aged_65_older,aged_70_older,life_expectancy
Europe,Albania,2021-11-24,196611.0,218.0,3049.0,9.0,69172.767,76.698,1072.716,3.166,1337457.0,3598.0,2074670.0,951371.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-11-30,199555.0,418.0,3089.0,4.0,70208.541,147.063,1086.789,1.407,1343423.0,1400.0,2101039.0,961013.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-03,200173.0,228.0,3101.0,5.0,70425.969,80.216,1091.011,1.759,1345926.0,2503.0,2130714.0,971974.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-05,201045.0,406.0,3108.0,4.0,70732.761,142.841,1093.474,1.407,1350345.0,1796.0,2141863.0,975573.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-06,201402.0,357.0,3109.0,1.0,70858.363,125.602,1093.826,0.352,1351785.0,1440.0,2151065.0,978333.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-07,201730.0,328.0,3110.0,1.0,70973.762,115.399,1094.177,0.352,1354578.0,2793.0,2161198.0,981170.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-12,203215.0,352.0,3130.0,2.0,71496.222,123.843,1101.214,0.704,1361117.0,1752.0,2196145.0,992353.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-13,203524.0,309.0,3132.0,2.0,71604.937,108.714,1101.918,0.704,1362953.0,1836.0,2206089.0,995500.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-14,203787.0,263.0,3134.0,2.0,71697.467,92.53,1102.621,0.704,1366232.0,3279.0,2216402.0,998326.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-15,203925.0,138.0,3140.0,6.0,71746.019,48.552,1104.732,2.111,1368833.0,2601.0,2226267.0,1001189.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-18,204928.0,301.0,3156.0,4.0,72098.9,105.899,1110.361,1.407,1376616.0,3109.0,2251010.0,1008465.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-21,205777.0,228.0,3166.0,5.0,72397.599,80.216,1113.88,1.759,1384767.0,3275.0,2270522.0,1013806.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-23,206273.0,376.0,3178.0,6.0,72572.105,132.286,1118.101,2.111,1392306.0,3843.0,2286235.0,1018549.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2021-12-28,207709.0,167.0,3194.0,5.0,73077.326,58.755,1123.731,1.759,1407760.0,4384.0,2316606.0,1031132.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-04,210885.0,179.0,3220.0,2.0,74194.724,62.977,1132.878,0.704,1435237.0,5166.0,2356290.0,1049525.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-05,211220.0,335.0,3222.0,2.0,74312.586,117.862,1133.582,0.704,1440931.0,5694.0,2367574.0,1053236.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-08,214905.0,1648.0,3233.0,5.0,75609.063,579.808,1137.452,1.759,1457363.0,8327.0,2398207.0,1060267.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-10,218487.0,1801.0,3237.0,4.0,76869.302,633.638,1138.859,1.407,1467088.0,4996.0,2410728.0,1064297.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-11,219694.0,1207.0,3240.0,3.0,77293.955,424.653,1139.915,1.055,1475224.0,8136.0,2419734.0,1067328.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-01-30,255741.0,1615.0,3334.0,5.0,89976.21,568.198,1172.986,1.759,1559750.0,3500.0,2523683.0,1111520.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-02-06,263172.0,931.0,3371.0,2.0,92590.625,327.55,1186.004,0.704,1573470.0,3136.0,2634377.0,1166963.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-02-13,267551.0,531.0,3407.0,5.0,94131.269,186.819,1198.67,1.759,1578306.0,1874.0,2661838.0,1179476.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-02-15,268304.0,296.0,3414.0,4.0,94396.194,104.14,1201.132,1.407,1581095.0,2789.0,2669695.0,1182883.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-02-20,269904.0,303.0,3433.0,1.0,94959.114,106.603,1207.817,0.352,1585124.0,1610.0,2683715.0,1188503.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-02-27,271314.0,173.0,3460.0,2.0,95455.188,60.866,1217.316,0.704,1588724.0,1213.0,2702638.0,1196277.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-03-07,272132.0,102.0,3479.0,1.0,95742.982,35.886,1224.001,0.352,1592470.0,1028.0,2723146.0,1204250.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-03-10,272337.0,87.0,3483.0,0.0,95815.106,30.609,1225.408,0.0,1595314.0,1239.0,2729969.0,1206964.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-03-31,273529.0,70.0,3492.0,0.0,96234.482,24.628,1228.575,0.0,1599266.0,986.0,2766890.0,1218665.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-04-07,274000.0,87.0,3492.0,0.0,96400.192,30.609,1228.575,0.0,1601568.0,1075.0,2780674.0,1221185.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-04-20,274504.0,42.0,3496.0,0.0,96577.512,14.777,1229.982,0.0,1604281.0,1161.0,2801345.0,1226046.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-05-15,275485.0,45.0,3497.0,0.0,96922.653,15.832,1230.334,0.0,1608038.0,341.0,2840948.0,1235781.0,2842318.0,2.89,38.0,13.188,8.643,78.57
Europe,Albania,2022-06-19,277026.0,113.0,3497.0,0.0,97464.816,39.756,1230.334,0.0,1611843.0,595.0,2898881.0,1247475.0,2842318.0,2.89,38.0,13.188,8.643,78.57
South America,Argentina,2021-01-01,1677741.0,3422.0,48337.0,66.0,36865.064,75.192,1062.111,1.45,5136305.0,9926.0,43529.0,7.0,45510324.0,5.0,31.9,11.198,7.441,76.67
Asia,Armenia,2021-06-20,224227.0,60.0,4498.0,2.0,80643.502,21.579,1617.711,0.719,1152631.0,2768.0,64293.0,11784.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-06-27,224797.0,69.0,4508.0,2.0,80848.503,24.816,1621.307,0.719,1177814.0,2962.0,74714.0,16196.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-07-11,226388.0,103.0,4544.0,2.0,81420.708,37.044,1634.255,0.719,1238211.0,3516.0,108107.0,30658.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-07-18,227430.0,132.0,4566.0,7.0,81795.465,47.474,1642.167,2.518,1271171.0,3554.0,131080.0,36520.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-07-25,228798.0,166.0,4587.0,3.0,82287.468,59.702,1649.72,1.079,1310356.0,5049.0,152529.0,43855.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-08-01,230339.0,229.0,4619.0,5.0,82841.69,82.36,1661.229,1.798,1350559.0,4224.0,171890.0,51605.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-08-08,232157.0,234.0,4650.0,9.0,83495.536,84.158,1672.378,3.237,1396508.0,4458.0,194902.0,62373.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-08-15,234558.0,331.0,4695.0,10.0,84359.058,119.045,1688.562,3.597,1440147.0,5415.0,220236.0,75663.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-08-22,237634.0,385.0,4752.0,15.0,85465.345,138.466,1709.062,5.395,1489110.0,5220.0,239342.0,85454.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-08-29,241336.0,383.0,4823.0,11.0,86796.774,137.746,1734.598,3.956,1534770.0,4671.0,275138.0,98586.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-09-05,245025.0,423.0,4911.0,7.0,88123.527,152.132,1766.247,2.518,1577162.0,4307.0,303325.0,108035.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-09-12,248850.0,453.0,5002.0,7.0,89499.193,162.922,1798.975,2.518,1616849.0,4178.0,335721.0,120443.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-09-19,253600.0,507.0,5131.0,14.0,91207.536,182.343,1845.37,5.035,1655479.0,4025.0,366779.0,129325.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-09-26,258545.0,925.0,5251.0,12.0,92986.011,332.677,1888.528,4.316,1693823.0,5183.0,408535.0,143840.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-10-11,272957.0,601.0,5575.0,26.0,98169.304,216.15,2005.055,9.351,1819664.0,7472.0,514241.0,170212.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-10-17,281991.0,1697.0,5778.0,24.0,101418.392,610.328,2078.064,8.632,1898329.0,11204.0,620698.0,186081.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-10-24,295368.0,2354.0,6013.0,38.0,106229.446,846.619,2162.582,13.667,2007693.0,14037.0,709345.0,211374.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-10-31,308326.0,1587.0,6328.0,44.0,110889.806,570.766,2275.873,15.825,2111317.0,12835.0,831856.0,252496.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-11-07,320433.0,1417.0,6670.0,42.0,115244.102,509.626,2398.873,15.105,2184179.0,6220.0,890797.0,276948.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-11-14,328963.0,882.0,7016.0,40.0,118311.927,317.212,2523.313,14.386,2253630.0,5966.0,1004493.0,322305.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-11-21,334075.0,492.0,7278.0,25.0,120150.464,176.948,2617.541,8.991,2312247.0,4730.0,1110891.0,372004.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-11-28,337931.0,409.0,7514.0,29.0,121537.279,147.097,2702.419,10.43,2361309.0,4172.0,1236264.0,436861.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-12-06,340818.0,95.0,7691.0,8.0,122575.591,34.167,2766.077,2.877,2412376.0,6006.0,1352805.0,516989.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-12-12,342538.0,133.0,7802.0,14.0,123194.191,47.834,2805.998,5.035,2452472.0,3619.0,1452374.0,582624.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-12-19,343636.0,130.0,7899.0,6.0,123589.088,46.755,2840.885,2.158,2498198.0,4897.0,1546632.0,642971.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2021-12-26,344481.0,102.0,7943.0,1.0,123892.994,36.684,2856.709,0.36,2541410.0,4669.0,1626738.0,692082.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-01-02,345007.0,27.0,7977.0,2.0,124082.17,9.711,2868.937,0.719,2578628.0,2840.0,1660256.0,714685.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-01-09,345855.0,142.0,8001.0,2.0,124387.154,51.07,2877.569,0.719,2609240.0,3433.0,1694518.0,740489.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-01-17,347785.0,168.0,8020.0,1.0,125081.281,60.421,2884.402,0.36,2650343.0,4597.0,1761529.0,784849.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-01-23,351711.0,814.0,8028.0,2.0,126493.272,292.756,2887.28,0.719,2680616.0,4612.0,1825382.0,819841.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-01-30,366433.0,2085.0,8046.0,5.0,131788.056,749.873,2893.753,1.798,2728079.0,4673.0,1883413.0,842213.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-02-06,389957.0,2467.0,8086.0,5.0,140248.49,887.259,2908.139,1.798,2784379.0,4803.0,1925556.0,858981.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-02-13,406379.0,1574.0,8167.0,10.0,146154.682,566.091,2937.271,3.597,2829545.0,4245.0,1971565.0,872336.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-02-20,415464.0,700.0,8322.0,14.0,149422.113,251.756,2993.017,5.035,2865962.0,3192.0,1992891.0,896723.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-02-27,419693.0,270.0,8449.0,16.0,150943.077,97.106,3038.693,5.754,2895679.0,2804.0,2042616.0,919397.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-03-13,422004.0,51.0,8572.0,2.0,151774.231,18.342,3082.93,0.719,2937565.0,1432.0,2088962.0,948778.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-03-20,422307.0,21.0,8595.0,2.0,151883.205,7.553,3091.202,0.719,2953681.0,1752.0,2107032.0,959116.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-04-03,422574.0,22.0,8617.0,1.0,151979.232,7.912,3099.114,0.36,2984354.0,2048.0,2141957.0,980101.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-05-15,422917.0,3.0,8623.0,0.0,152102.593,1.079,3101.272,0.0,3079375.0,1423.0,2149233.0,985251.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Asia,Armenia,2022-05-22,422935.0,3.0,8624.0,0.0,152109.066,1.079,3101.632,0.0,3090493.0,1156.0,2150112.0,985807.0,2780472.0,4.2,35.7,11.232,7.571,75.09
Oceania,Australia,2021-02-23,28930.0,4.0,924.0,0.0,1105.151,0.153,35.298,0.0,14133828.0,43521.0,6914.0,3.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-02-24,28937.0,7.0,924.0,0.0,1105.419,0.267,35.298,0.0,14190604.0,56776.0,16629.0,3.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-02-25,28939.0,2.0,924.0,0.0,1105.495,0.076,35.298,0.0,14240544.0,49940.0,23510.0,9.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-02-26,28947.0,8.0,924.0,0.0,1105.801,0.306,35.298,0.0,14288443.0,47899.0,30000.0,11.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-02-27,28958.0,11.0,924.0,0.0,1106.221,0.42,35.298,0.0,14321865.0,33422.0,31894.0,12.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-02-28,28965.0,7.0,924.0,0.0,1106.488,0.267,35.298,0.0,14349465.0,27600.0,34630.0,12.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-01,28970.0,5.0,924.0,0.0,1106.679,0.191,35.298,0.0,14373691.0,24226.0,41907.0,12.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-02,28978.0,8.0,924.0,0.0,1106.985,0.306,35.298,0.0,14413665.0,39974.0,51070.0,12.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-03,28986.0,8.0,924.0,0.0,1107.291,0.306,35.298,0.0,14466586.0,52921.0,61009.0,15.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-04,28996.0,10.0,924.0,0.0,1107.673,0.382,35.298,0.0,14515635.0,49049.0,71867.0,19.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-05,29002.0,6.0,924.0,0.0,1107.902,0.229,35.298,0.0,14563270.0,47635.0,76940.0,24.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-06,29020.0,18.0,924.0,0.0,1108.589,0.688,35.298,0.0,14600442.0,37172.0,81345.0,24.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-07,29030.0,10.0,924.0,0.0,1108.971,0.382,35.298,0.0,14628827.0,28385.0,86369.0,24.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-08,29037.0,7.0,924.0,0.0,1109.239,0.267,35.298,0.0,14663973.0,35146.0,94908.0,24.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-09,29046.0,9.0,924.0,0.0,1109.583,0.344,35.298,0.0,14691576.0,27603.0,108328.0,27.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-10,29061.0,15.0,924.0,0.0,1110.156,0.573,35.298,0.0,14738885.0,47309.0,125000.0,28.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-11,29075.0,14.0,924.0,0.0,1110.69,0.535,35.298,0.0,14789896.0,51011.0,135109.0,32.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-12,29090.0,15.0,925.0,1.0,1111.263,0.573,35.336,0.038,14834911.0,45015.0,159294.0,34.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-13,29102.0,12.0,925.0,0.0,1111.722,0.458,35.336,0.0,14871900.0,36989.0,162551.0,34.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-14,29112.0,10.0,925.0,0.0,1112.104,0.382,35.336,0.0,14901292.0,29392.0,164781.0,35.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-15,29117.0,5.0,925.0,0.0,1112.295,0.191,35.336,0.0,14933604.0,32312.0,182437.0,223.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-16,29130.0,13.0,925.0,0.0,1112.792,0.497,35.336,0.0,14967447.0,33843.0,203557.0,525.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-17,29137.0,7.0,925.0,0.0,1113.059,0.267,35.336,0.0,15021707.0,54260.0,226057.0,1346.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-18,29153.0,16.0,925.0,0.0,1113.67,0.611,35.336,0.0,15072203.0,50496.0,240754.0,2081.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-19,29166.0,13.0,925.0,0.0,1114.167,0.497,35.336,0.0,15116285.0,44082.0,253831.0,2771.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-20,29183.0,17.0,925.0,0.0,1114.816,0.649,35.336,0.0,15152322.0,36037.0,256782.0,2924.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-21,29192.0,9.0,925.0,0.0,1115.16,0.344,35.336,0.0,15187732.0,35410.0,281960.0,19677.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-22,29196.0,4.0,925.0,0.0,1115.313,0.153,35.336,0.0,15218280.0,30548.0,312502.0,23185.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-23,29206.0,10.0,925.0,0.0,1115.695,0.382,35.336,0.0,15247852.0,29572.0,358502.0,24379.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-24,29211.0,5.0,925.0,0.0,1115.886,0.191,35.336,0.0,15295578.0,47726.0,408410.0,28573.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-25,29220.0,9.0,925.0,0.0,1116.23,0.344,35.336,0.0,15334583.0,39005.0,460155.0,32861.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-26,29228.0,8.0,925.0,0.0,1116.535,0.306,35.336,0.0,15373401.0,38818.0,506465.0,34694.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-27,29240.0,12.0,925.0,0.0,1116.994,0.458,35.336,0.0,15403078.0,29677.0,524189.0,35969.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-28,29252.0,12.0,925.0,0.0,1117.452,0.458,35.336,0.0,15438469.0,35391.0,541761.0,36676.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-29,29260.0,8.0,926.0,1.0,1117.758,0.306,35.374,0.038,15483555.0,45086.0,597525.0,46190.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-30,29278.0,18.0,926.0,0.0,1118.445,0.688,35.374,0.0,15528544.0,44989.0,670351.0,50015.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-03-31,29296.0,18.0,926.0,0.0,1119.133,0.688,35.374,0.0,15613220.0,84676.0,744330.0,72724.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-01,29304.0,8.0,926.0,0.0,1119.438,0.306,35.374,0.0,15698887.0,85667.0,823613.0,79244.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-02,29322.0,18.0,926.0,0.0,1120.126,0.688,35.374,0.0,15776966.0,78079.0,828059.0,80361.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-03,29335.0,13.0,926.0,0.0,1120.623,0.497,35.374,0.0,15833044.0,56078.0,843182.0,81318.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-04,29341.0,6.0,926.0,0.0,1120.852,0.229,35.374,0.0,15865399.0,32355.0,844309.0,81630.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-05,29348.0,7.0,926.0,0.0,1121.119,0.267,35.374,0.0,15892476.0,27077.0,854983.0,83011.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-06,29357.0,9.0,926.0,0.0,1121.463,0.344,35.374,0.0,15921057.0,28581.0,920334.0,90371.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-07,29365.0,8.0,926.0,0.0,1121.769,0.306,35.374,0.0,15953618.0,32561.0,996214.0,96573.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-08,29379.0,14.0,926.0,0.0,1122.304,0.535,35.374,0.0,15998167.0,44549.0,1077511.0,137272.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-09,29385.0,6.0,926.0,0.0,1122.533,0.229,35.374,0.0,16049155.0,50988.0,1138866.0,145198.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-10,29390.0,5.0,926.0,0.0,1122.724,0.191,35.374,0.0,16083324.0,34169.0,1166568.0,147897.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-11,29396.0,6.0,926.0,0.0,1122.953,0.229,35.374,0.0,16113569.0,30245.0,1178302.0,148816.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-12,29405.0,9.0,926.0,0.0,1123.297,0.344,35.374,0.0,16145886.0,32317.0,1234681.0,157107.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-13,29419.0,14.0,927.0,1.0,1123.832,0.535,35.412,0.038,16174398.0,28512.0,1295672.0,164051.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-14,29437.0,18.0,927.0,0.0,1124.519,0.688,35.412,0.0,16220191.0,45793.0,1359305.0,170881.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-15,29451.0,14.0,927.0,0.0,1125.054,0.535,35.412,0.0,16264597.0,44406.0,1420577.0,177989.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-16,29469.0,18.0,927.0,0.0,1125.742,0.688,35.412,0.0,16303749.0,39152.0,1474558.0,184149.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-17,29484.0,15.0,928.0,1.0,1126.315,0.573,35.45,0.038,16333427.0,29678.0,1496912.0,186046.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-18,29505.0,21.0,928.0,0.0,1127.117,0.802,35.45,0.0,16357455.0,24028.0,1586556.0,186748.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-19,29519.0,14.0,928.0,0.0,1127.652,0.535,35.45,0.0,16386103.0,28648.0,1653286.0,194189.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-20,29543.0,24.0,928.0,0.0,1128.568,0.917,35.45,0.0,16413981.0,27878.0,1718107.0,201717.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-21,29559.0,16.0,928.0,0.0,1129.18,0.611,35.45,0.0,16451730.0,37749.0,1785698.0,220376.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-22,29578.0,19.0,928.0,0.0,1129.906,0.726,35.45,0.0,16488916.0,37186.0,1855601.0,227294.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-23,29602.0,24.0,928.0,0.0,1130.822,0.917,35.45,0.0,16522373.0,33457.0,1914047.0,231623.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-24,29639.0,37.0,928.0,0.0,1132.236,1.413,35.45,0.0,16560521.0,38148.0,1934077.0,232720.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-25,29658.0,19.0,928.0,0.0,1132.962,0.726,35.45,0.0,16603515.0,42994.0,1937485.0,232742.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-26,29666.0,8.0,928.0,0.0,1133.267,0.306,35.45,0.0,16644142.0,40627.0,1969337.0,233581.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-27,29695.0,29.0,928.0,0.0,1134.375,1.108,35.45,0.0,16686632.0,42490.0,2029544.0,238524.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-28,29725.0,30.0,928.0,0.0,1135.521,1.146,35.45,0.0,16746093.0,59461.0,2112285.0,245240.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-29,29749.0,24.0,928.0,0.0,1136.438,0.917,35.45,0.0,16796515.0,50422.0,2179544.0,252872.0,26177410.0,3.84,37.9,15.504,10.129,83.44
Oceania,Australia,2021-04-30,29779.0,30.0,928.0,0.0,1137.584,1.146,35.45,0.0,16840781.0,44266.0,2234844.0,258529.0,26177410.0,3.84,37.9,15.504,10.129,83.44
